CFWRJ0FZ1S8-00001-00001898-00002354 クヨクビシチョウ!イジジェデザイン!
NpKrxQrfaBM-00613-00299956-00300120 マスカラはですね
NpKrxQrfaBM-00614-00300121-00300735 CはスカラーですのでマスターナバレーですAをC倍といって
NpKrxQrfaBM-00618-00301708-00302667 教科書の方にはどのように書かれているかといいますと
NpKrxQrfaBM-00619-00302668-00303359 このCAという記号の定義は、
NpKrxQrfaBM-00620-00303360-00303573 IJ成分が
NpKrxQrfaBM-00621-00303574-00303865 元のAのIJC分に
NpKrxQrfaBM-00622-00303866-00304040 のCバイナリー
NpKrxQrfaBM-00623-00304041-00305689 そういう語彙値ですそういう書き方をしています
NpKrxQrfaBM-00624-00305690-00305828 見えますか
NpKrxQrfaBM-00626-00306286-00306803 それからいくつか特殊なスカラバイの書き方がありまして
NpKrxQrfaBM-00628-00307123-00307587 -1倍ですねaの-1倍を
NpKrxQrfaBM-00629-00307588-00307753 構いません
NpKrxQrfaBM-00630-00307754-00307968 いう風に書きます。
NpKrxQrfaBM-00632-00308204-00308977 これは行列の和と組みやすく使うんですけれども
NpKrxQrfaBM-00633-00308978-00309349 その行列Aと-Bの
NpKrxQrfaBM-00634-00309350-00309709 これを
NpKrxQrfaBM-00635-00309710-00310482 皆さんよく知っている記号だと思いますがA-Bであります
NpKrxQrfaBM-00636-00310483-00312761 いいところも確認しておいてください
NpKrxQrfaBM-00637-00312762-00313080 以上が行列の和とスカラバイの
NpKrxQrfaBM-00639-00313254-00313513 この辺までは多分皆さんいいもんじゃないですかね
NpKrxQrfaBM-00640-00313514-00316019 はい
NpKrxQrfaBM-00642-00316167-00316461 さて
NpKrxQrfaBM-00643-00316462-00317007 行列の和とスカラバイに関して
NpKrxQrfaBM-00644-00317008-00317463 実はいくつか成り立つ性質というのがあります
NpKrxQrfaBM-00646-00317580-00318081 皆さん教科書の18ページを見ますと
NpKrxQrfaBM-00647-00318082-00318389 この時シジラナリタスという書いてあって
NpKrxQrfaBM-00648-00318390-00318542 1番
NpKrxQrfaBM-00649-00318543-00318865 AプラスBイコールBプラス
NpKrxQrfaBM-00650-00318866-00319290 2番
NpKrxQrfaBM-00651-00319291-00319665 AプラスBとGプラスCイコール
NpKrxQrfaBM-00654-00320107-00320453 一体に一連の性質が書かれてあります
NpKrxQrfaBM-00655-00320454-00320958 わの部分で かっこ1から かっこ4までそれから
NpKrxQrfaBM-00656-00320959-00321381 スパラバイの方で から まで
NpKrxQrfaBM-00657-00321382-00321679 書かれております
NpKrxQrfaBM-00658-00321680-00321823 何度も
NpKrxQrfaBM-00659-00321824-00321952 あの
NpKrxQrfaBM-00660-00321953-00322435 申し訳ない言ってますけれどもこれこれが成り立つという風に結論が書かれている
NpKrxQrfaBM-00661-00322436-00323044 ものは数学の本においてはこれがなぜなりたつかを各自
NpKrxQrfaBM-00662-00323045-00323297 ちゃんと理解しておきなさいという意味
NpKrxQrfaBM-00663-00323298-00323609 ですので皆さんが実際に理解
NpKrxQrfaBM-00664-00323610-00324145 するかどうかは別として一応そういう意図があるということを
NpKrxQrfaBM-00665-00324146-00324940 知っておいてくださいこの8つの性質の証明なんですがこれは前回
NpKrxQrfaBM-00666-00324941-00325373 そのN個数ベクトルにおけるその
NpKrxQrfaBM-00667-00325374-00325892 ワイヤースカラー版の照明の性質というのをやりましたね
NpKrxQrfaBM-00668-00325893-00326113 その時に
NpKrxQrfaBM-00669-00326114-00327808 前回はその中で和に関する結合率だけ証明したんですけれども、全く同じようなやり方で証明することが可能です。本当はこの授業では扱いたいところですが、
NpKrxQrfaBM-00670-00327809-00328495 時間の都合で先に行かなければなりませんのでここでは割愛させていただきます
NpKrxQrfaBM-00672-00328600-00328920 そういう事例によって僕のコーディネートの方には
NpKrxQrfaBM-00673-00328921-00329463 ひととり証明は書いていますのでもし自分で考えてみて
NpKrxQrfaBM-00674-00329464-00329909 分からなくなったら参考にしてみてください
NpKrxQrfaBM-00675-00329910-00330332 あとは演習の授業もありますので、わからない方は、
NpKrxQrfaBM-00676-00330333-00330728 そこにありましたら、練習の授業に
NpKrxQrfaBM-00677-00330729-00330945 でもあのその
NpKrxQrfaBM-00679-00331257-00331821 というところでここまで何か質問などありますか
NpKrxQrfaBM-00680-00331822-00332039 では一応ですね
NpKrxQrfaBM-00681-00332040-00332356 ここで18ページまで終わりまして
NpKrxQrfaBM-00682-00332357-00332566 終わったことにしまして
NpKrxQrfaBM-00683-00332567-00332963 今日の最後なんですけども行列の席
NpKrxQrfaBM-00684-00332964-00333909 この子に入りたいと思います
NpKrxQrfaBM-00685-00333910-00336109 教科書でその19ページですね
NpKrxQrfaBM-00686-00336110-00336347 一応この授業は
NpKrxQrfaBM-00687-00336348-00336905 ビデオで録画してもらっているものですから、録画の体制に何か異常があった場合に
NpKrxQrfaBM-00688-00336906-00337154 途中で止め
NpKrxQrfaBM-00689-00337155-00337423 という場合があったんですけれども
NpKrxQrfaBM-00690-00337424-00337583 先ほど
NpKrxQrfaBM-00691-00337584-00338100 ちょっと後ろのTAの柴田さんが少し
NpKrxQrfaBM-00692-00338101-00338316 変わった動きをされていて
NpKrxQrfaBM-00693-00338317-00338491 もしかしたら何か
NpKrxQrfaBM-00694-00338492-00338950 ビデオの機材に異変が起こるのではないかと思いましたがそういうことはなさそうですね
NpKrxQrfaBM-00695-00338951-00339168 大丈夫です
NpKrxQrfaBM-00696-00339169-00339749 じゃあ続きましょう。
NpKrxQrfaBM-00698-00339908-00340354 行列の席が最初の行列の
NpKrxQrfaBM-00699-00340355-00340506 またねー
NpKrxQrfaBM-00700-00340507-00340983 計算においては一つの山だと思いますけれどもその前に
NpKrxQrfaBM-00701-00340984-00341304 この教科書では和の書き方ですね
NpKrxQrfaBM-00702-00341305-00342510 あの書き方を一応やっておりますので、復習があったら書いておきたいと思います。
NpKrxQrfaBM-00704-00342602-00343144 と言いますとも多分輪の書き方というのは
NpKrxQrfaBM-00705-00343145-00343729 ギリシャ文字のシグマを使うやり方というのは多分皆さんよくご存知だと思います
NpKrxQrfaBM-00706-00343730-00344032 AIが1からNまでAIが
NpKrxQrfaBM-00707-00344033-00344401 を加えるとこういうエッジモードの意味は
NpKrxQrfaBM-00708-00344402-00344710 まあ a 1からですねこの愛に一番エゴの代
NpKrxQrfaBM-00709-00344711-00345025 いったものを逐次加えると
NpKrxQrfaBM-00710-00345026-00345268 ここはよく知ってますよね
NpKrxQrfaBM-00712-00345361-00345745 一応この部分で注意し
NpKrxQrfaBM-00713-00345746-00346335 まずこの教科書の言葉として注意しておきたいのは、ここであるいはダミーインデックス、
NpKrxQrfaBM-00715-00346557-00347040 元の和そのものには関係がなく、別の文字、例えば形を用いて
NpKrxQrfaBM-00716-00347041-00347394 okに書いても意味は通じるんですね
NpKrxQrfaBM-00717-00347395-00347981 そういうところは適宜IがKになったりJになったりすることがあります
NpKrxQrfaBM-00719-00348086-00348695 また使う人の趣味によって愛を使ったり嫌を使ったりということもありますので
NpKrxQrfaBM-00720-00348696-00349106 そういうことをちょっと抑えておいてください
NpKrxQrfaBM-00722-00349200-00350009 次の書き方は、高校ではあまり一般的ではないかと思うんですけれども、こういう書き方を使って、
NpKrxQrfaBM-00723-00350010-00350425 する代わりにこのラージアイをですね
NpKrxQrfaBM-00724-00350426-00350602 1から
NpKrxQrfaBM-00725-00350603-00350801 Nまでの集合と
NpKrxQrfaBM-00726-00350802-00351462 ゆっくり置いて
NpKrxQrfaBM-00727-00351463-00351930 このSIGMAの下の記号なんですが
NpKrxQrfaBM-00728-00351931-00352092 このように書く
NpKrxQrfaBM-00730-00352278-00352632 ラージアイに属するもしくはラージアイの原理である
NpKrxQrfaBM-00731-00352633-00352881 というかいてAI
NpKrxQrfaBM-00732-00352882-00353592 一歩現すやり方もあります
NpKrxQrfaBM-00734-00353857-00354175 一応注意してもらいたいのは
NpKrxQrfaBM-00735-00354176-00354510 この
NpKrxQrfaBM-00736-00354511-00354932 今書いた下の方でこれは上のものと同じ
NpKrxQrfaBM-00737-00354933-00355187 入学してくると注意してください
NpKrxQrfaBM-00738-00355188-00355755 多分こちらの書き方は高校ではそれほど 馴染みがないんじゃないかと思いますので
NpKrxQrfaBM-00739-00355756-00356723 この機会にやっておきましょう。
NpKrxQrfaBM-00740-00356724-00357098 今日の最後に説明したいのは
NpKrxQrfaBM-00741-00357099-00357371 いいんだけどその輪を
NpKrxQrfaBM-00742-00357372-00357899 書くのにこういう集合なんかを作ってそこから愛をとってくるというような書き方を
NpKrxQrfaBM-00743-00357900-00358175 来るかっていうことなんですけれども
NpKrxQrfaBM-00744-00358176-00359589 実はこの気泡はですね
NpKrxQrfaBM-00745-00359590-00360620 インデックスiが
NpKrxQrfaBM-00746-00360621-00361477 連続した
NpKrxQrfaBM-00747-00361478-00362634 資源数がないような場合ですね
NpKrxQrfaBM-00748-00362635-00362906 そういう場合に横行であります
NpKrxQrfaBM-00749-00362907-00363430 インデックスYが連続した自然数ってどういう場合かって言いますと
NpKrxQrfaBM-00750-00363431-00364204 ここに書きましたようにiが1から1,2,3,4,5,6,7というふうに順番に
NpKrxQrfaBM-00751-00364205-00364489 Nまでの全ての値を取ればいいですね
NpKrxQrfaBM-00752-00364490-00364694 こういう場合ですと
NpKrxQrfaBM-00753-00364695-00365156 高校の時までやったようにiイコール1からnまでという記法が
NpKrxQrfaBM-00754-00365157-00365535 普通にそれで問題ないわけです
NpKrxQrfaBM-00755-00365536-00366867 ところが
NpKrxQrfaBM-00756-00366868-00367169 ところがですね
NpKrxQrfaBM-00757-00367170-00367590 数学の世界ではそういう都合のいい
NpKrxQrfaBM-00758-00367591-00367740 輪の取り方
NpKrxQrfaBM-00759-00367741-00368575 ばかりとは限りませんで例えば
NpKrxQrfaBM-00760-00368576-00368732 英語
NpKrxQrfaBM-00761-00368733-00369168 1とAN4とAN7を加えたいと
NpKrxQrfaBM-00762-00369169-00369556 そういう時にどういうふうに表すのか
NpKrxQrfaBM-00763-00369557-00369884 かっていうことなんですけれども
NpKrxQrfaBM-00765-00370123-00370467 インデックスの集合Iというのを定義しました
NpKrxQrfaBM-00766-00370468-00370614 その時は
NpKrxQrfaBM-00767-00370615-00370944 このiインデックスの主語iには
NpKrxQrfaBM-00768-00370945-00371423 1からNまでの数字を全部詰め込むということをしましたけれども
NpKrxQrfaBM-00769-00371424-00371860 今の場合 例のような場合ですと
NpKrxQrfaBM-00770-00371861-00372233 インデックスの集合として
NpKrxQrfaBM-00771-00372234-00373139 1と4と7と、こうなんか連続していない3つの自然数を扱う必要が出てきます。
NpKrxQrfaBM-00773-00373316-00373561 そうしますと
NpKrxQrfaBM-00775-00373856-00374171 まあ今はですねこの1と4と7っていう
NpKrxQrfaBM-00776-00374172-00374522 3つの数字が具体的に与えられているから
NpKrxQrfaBM-00777-00374523-00374882 このように書けばいいんですけれどもこれが例えば
NpKrxQrfaBM-00778-00374883-00375215 例えばですね 1から10の数字から
NpKrxQrfaBM-00779-00375216-00375471 3つ適当に取ってきなさいと
NpKrxQrfaBM-00780-00375472-00375937 という風に言われたとしますよねそれをどういう風にインデックスで表すか
NpKrxQrfaBM-00781-00375938-00376451 ということなんですねそうすると
NpKrxQrfaBM-00782-00376452-00376949 例えば愛とかで表すと愛愛1個でありました こう1から10まで全部順番とってき
NpKrxQrfaBM-00783-00376950-00377159 クリスポートしか表せませんから
NpKrxQrfaBM-00784-00377160-00377574 そうすると例えばjの位置
NpKrxQrfaBM-00786-00377816-00378511 aの3と書きまして何かの1番目の数何かの2番目の数何かの3
NpKrxQrfaBM-00787-00378512-00378823 3番目の数というふうに
NpKrxQrfaBM-00788-00378824-00379612 インデックスが連続していないと、このように創意字を二重にして表さなければならなくなります。
NpKrxQrfaBM-00789-00379613-00379839 ですので例えばこの場合ですと
NpKrxQrfaBM-00790-00379840-00380128 あと1から
NpKrxQrfaBM-00791-00380129-00380279 10の中バラン
NpKrxQrfaBM-00792-00380280-00380909 3つ数字を取ってきなさいって言われたときに、とりあえず1番目の数字、2番目の数字、3番目の数字、
NpKrxQrfaBM-00793-00380910-00381287 数字っていうことで j 1 j 2 j 3
NpKrxQrfaBM-00794-00381288-00381535 表したりするわけです
NpKrxQrfaBM-00795-00381536-00382051 これを使って
NpKrxQrfaBM-00796-00382052-00382444 このAの何とかっていうのを
NpKrxQrfaBM-00797-00382445-00382858 はをとりますと例えばこれ a の j 1分数
NpKrxQrfaBM-00798-00382859-00383097 次へのj2プラスアン
NpKrxQrfaBM-00799-00383098-00383355 J3
NpKrxQrfaBM-00800-00383356-00383579 いう書き方になりますので
NpKrxQrfaBM-00801-00383580-00383864 それを
NpKrxQrfaBM-00802-00383865-00384541 今までのこの高校までの気候で表すと
NpKrxQrfaBM-00803-00384542-00385044 例えばkが1から3までaの
NpKrxQrfaBM-00805-00385336-00385933 こういう書き方をする必要が出てきます。
NpKrxQrfaBM-00806-00385934-00386149 ここまでいいですか?
NpKrxQrfaBM-00808-00386442-00386960 連続していないインデックスを取ってくると今までの書き方とインデックスを
NpKrxQrfaBM-00809-00386961-00387954 つけた後に二重にしなければならないいいですか
NpKrxQrfaBM-00810-00387955-00388422 ところが
NpKrxQrfaBM-00811-00388423-00388671 先ほどの
NpKrxQrfaBM-00812-00388672-00389124 集合を使ったインデックスの代表ですねIを集合Yから乗ってきますっていう
NpKrxQrfaBM-00813-00389125-00389256 いうような書き方だと
NpKrxQrfaBM-00815-00389434-00390288 こういう二重のインデックスを使う必要がなくて
